id,title,filtered_words,label
R190,New Report on Research,"[total, score, weight, according, even, nor., general, quality, standard, road, population, write, civil., experts, discuss, ongoing, developments, research.]",REAL
F057,Mind Control Confirmed by Sources,"[rise, property, task., traditional, hard, success, actually., —, shocking, claims, mind, control, surface, internet.]",FAKE
F158,Immortal Jellyfish Confirmed by Sources,"[interesting, new, popular, someone., former, power, author, rock., medical, environmental, keep, reduce., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F234,Flat Earth Confirmed by Sources,"[thousand, open, common, food., action, take, since, world, whether., station, question, mouth, conference, push, natural., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F155,Flat Earth Confirmed by Sources,"[specific, stay, computer, notice, side., choice, audience, pm, peace, southern., per, operation, three, approach, care., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F106,Flat Earth Confirmed by Sources,"[west, need, receive, generation, gas., machine, market, others, team., —, shocking, claims, flat, earth, surface, internet.]",FAKE
R051,New Report on Policy,"[door, right, else, step, really, expert, sure., cut, detail, knowledge, card, reflect., experts, discuss, ongoing, developments, policy.]",REAL
R203,New Report on Education,"[yet, dog, bag., whose, point, hot, worker., receive, listen, democratic, treatment, no., experts, discuss, ongoing, developments, education.]",REAL
F063,Secret Cure Confirmed by Sources,"[behind, whose, speak, young, century., rock, national, serve, partner, open., factor, yet, development, western, whether, cell, far., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R080,New Report on Policy,"[value, rule, bill., claim, political, may, executive, season, rather., experts, discuss, ongoing, developments, policy.]",REAL
R226,New Report on Public Health,"[generation, way, represent, mrs, operation, become, course., skill, condition, within, view., far, north, author, pay, mean., experts, discuss, ongoing, developments, public, health.]",REAL
F144,Hoax Confirmed by Sources,"[fight, hit, baby, church, mother, role., whatever, threat, building, daughter, boy., —, shocking, claims, hoax, surface, internet.]",FAKE
F241,Flat Earth Confirmed by Sources,"[machine, offer, together, mean, me., certainly, million, result, response, tax., —, shocking, claims, flat, earth, surface, internet.]",FAKE
R150,New Report on Election,"[buy, stock, model, risk, hard, push., manage, reflect, suffer, without, she., tough, body, like, laugh, news, plant., experts, discuss, ongoing, developments, election.]",REAL
R153,New Report on Research,"[film, mind, water, center, work, prevent., experts, discuss, ongoing, developments, research.]",REAL
F175,Hoax Confirmed by Sources,"[series, find, top, organization, open, operation, hope., structure, mission, keep, history, dark, door, democrat., —, shocking, claims, hoax, surface, internet.]",FAKE
F161,Immortal Jellyfish Confirmed by Sources,"[hard, ahead, word, fear., see, defense, kitchen, impact., grow, music, happen, industry, development., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F147,Secret Cure Confirmed by Sources,"[suffer, southern, across, third, professional., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F018,Secret Cure Confirmed by Sources,"[story, news, rise, stage, report., avoid, standard, subject., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F211,Celebrity Scandal Confirmed by Sources,"[improve, trouble, knowledge, special., air, position, gas, kid., item, join, recently, economic., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
R117,New Report on Research,"[particular, leader, stay, simple, study, represent., wide, career, organization, now., miss, build, agreement, central., experts, discuss, ongoing, developments, research.]",REAL
F016,Aliens Confirmed by Sources,"[customer, dream, option, step, fire., agency, grow, attorney, modern, economic, health, four., —, shocking, claims, aliens, surface, internet.]",FAKE
F029,Flat Earth Confirmed by Sources,"[short, sport, agent., record, special, upon., fly, site., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F205,Celebrity Scandal Confirmed by Sources,"[gas, case, fish, knowledge, interesting, go, bring, may., research, challenge, detail, within, give., task, economy, though, here., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
R112,New Report on Economic Growth,"[necessary, change, police, catch, dinner., operation, meet, find, support., feel, generation, fire, along, describe, away., experts, discuss, ongoing, developments, economic, growth.]",REAL
F218,Government Cover-Up Confirmed by Sources,"[something, right, admit, spring., share, forward, senior, quickly., college, political, program, citizen, leave, quite., wish, allow, heavy., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
R187,New Report on Education,"[operation, decade, reach., site, else, soldier, attention., recently, compare, risk, believe., experts, discuss, ongoing, developments, education.]",REAL
F087,Celebrity Scandal Confirmed by Sources,"[relationship, smile, leg., however, realize, opportunity, hold., table, lawyer, party, hand, college, set., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
R171,New Report on Education,"[lay, wish, sister, cultural, main, quickly., experts, discuss, ongoing, developments, education.]",REAL
R113,New Report on Technology Breakthrough,"[hot, least, loss, rise, need, phone, generation., human, thought, allow, improve, address, front, month., religious, together, affect, whose, civil., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R222,New Report on Public Health,"[information, recognize, bit., collection, plan, break, together., money, bar, business, young., experts, discuss, ongoing, developments, public, health.]",REAL
F233,Secret Cure Confirmed by Sources,"[meet, deep, across, environmental., enter, everyone, while., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R223,New Report on Climate Change,"[charge, certain., less, animal, half, meeting., experts, discuss, ongoing, developments, climate, change.]",REAL
F224,Secret Cure Confirmed by Sources,"[pull, idea, peace, finally, may, crime., hot, public, inside, security, listen., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R181,New Report on Climate Change,"[large, decision, score, land., nothing, enjoy, return, blood, continue, send., experts, discuss, ongoing, developments, climate, change.]",REAL
R056,New Report on Public Health,"[recently, dinner, wrong, rich, sport, country., next, church, plant, agree, try, we., experts, discuss, ongoing, developments, public, health.]",REAL
R110,New Report on Education,"[second, game, central, either., measure, yes, strategy, environmental, tell., evening, race, where., experts, discuss, ongoing, developments, education.]",REAL
R219,New Report on Education,"[decade, never, possible, region, responsibility., glass, imagine., charge, range, threat, method, accept, cold, race., experts, discuss, ongoing, developments, education.]",REAL
R224,New Report on Education,"[wall, ground, talk, form, skin, idea, education., onto, particular, check, strategy, whatever, event., television, degree, according., experts, discuss, ongoing, developments, education.]",REAL
F178,Immortal Jellyfish Confirmed by Sources,"[industry, section, sea, record, truth, blood, record., treat, watch, blue, south, hit, smile, radio, statement., behind, point, age., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F074,Secret Cure Confirmed by Sources,"[man, floor, always, imagine., religious, need, learn, if., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R034,New Report on Budget Report,"[run, economic, million, range, hold., direction, professional, sister, sit, data, center., throughout, decision, property, civil., experts, discuss, ongoing, developments, budget, report.]",REAL
R095,New Report on Policy,"[upon, friend, responsibility, require, law., experts, discuss, ongoing, developments, policy.]",REAL
F011,Aliens Confirmed by Sources,"[size, identify, eat, home, meeting, focus., time, development, day, article, week., career, address, low, education, meet., —, shocking, claims, aliens, surface, internet.]",FAKE
R162,New Report on Policy,"[north, region, scientist, sort., note, sometimes, attention, single, although, analysis., member, everyone, card., experts, discuss, ongoing, developments, policy.]",REAL
R218,New Report on Election,"[exist, half, station, soon., name, hotel, notice, size, player., experts, discuss, ongoing, developments, election.]",REAL
F136,Miracle Drug Confirmed by Sources,"[music, drive, air, quality, office., full, better, suddenly, clearly, hit, say., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
R108,New Report on Economic Growth,"[job, management, garden, rest, center., experts, discuss, ongoing, developments, economic, growth.]",REAL
R186,New Report on Research,"[movement, station, step, deal, ability, stock., begin, research, produce, several, adult, black, hope., blood, available, according, make, business, half, contain, trouble., experts, discuss, ongoing, developments, research.]",REAL
R248,New Report on Technology Breakthrough,"[reality, choice, yard, building, road., couple, mention, boy, drop, away, oil., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F045,Immortal Jellyfish Confirmed by Sources,"[beat, stage, task, almost, expert, doctor., top, let, series, will., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F092,Secret Cure Confirmed by Sources,"[establish, style, property, current, wife., resource, black, design, reality., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R100,New Report on Technology Breakthrough,"[glass, mind, player, month, develop, size., finally, never, two, likely., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F075,Miracle Drug Confirmed by Sources,"[result, war, surface, product, listen., fund, step, set, force., report, floor, represent, recognize, article, tend., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
R059,New Report on Technology Breakthrough,"[public, recognize, charge, subject., rather, type., ready, people, enjoy, seven., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F213,Hoax Confirmed by Sources,"[participant, recognize, test, city., skill, audience, according, push, get, protect, no., —, shocking, claims, hoax, surface, internet.]",FAKE
R233,New Report on Education,"[visit, real, loss., experts, discuss, ongoing, developments, education.]",REAL
F072,Mind Control Confirmed by Sources,"[modern, hand, air, like, save., pass, tax, necessary, measure, indeed., —, shocking, claims, mind, control, surface, internet.]",FAKE
R184,New Report on Budget Report,"[recent, politics, word, front, carry, into., fear, available, become., experts, discuss, ongoing, developments, budget, report.]",REAL
F134,Secret Cure Confirmed by Sources,"[evidence, sign, edge, believe, hospital., mean, speak, half, common, range, receive, process., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R096,New Report on Research,"[modern, minute, industry, last, trial., believe, authority., huge, democrat, everybody, week., experts, discuss, ongoing, developments, research.]",REAL
R020,New Report on Policy,"[direction, city, agency, receive, their., identify, control, win, civil, control., experts, discuss, ongoing, developments, policy.]",REAL
R067,New Report on Policy,"[owner, relate, best., quite, approach, site, drive, break., matter, continue, newspaper, thing., experts, discuss, ongoing, developments, policy.]",REAL
R215,New Report on Education,"[cultural, main, father, feel, season, police, look., camera, even, increase, author, art, organization., long, end, ground, still, important., experts, discuss, ongoing, developments, education.]",REAL
R127,New Report on Policy,"[red, every., window, nearly, father., quickly, rate, month, people, spend, standard., experts, discuss, ongoing, developments, policy.]",REAL
R235,New Report on Technology Breakthrough,"[sea, instead, personal, election, easy, reduce., manager, level, size, right, describe, wall, story., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R163,New Report on Climate Change,"[dinner, feeling, politics, particularly, very., anything, finally, really, similar., experts, discuss, ongoing, developments, climate, change.]",REAL
R002,New Report on Education,"[born, hair, pm, person, husband, language., affect, time, mother, scene, general, expert., consider, work, candidate, foot., experts, discuss, ongoing, developments, education.]",REAL
R021,New Report on Education,"[collection, mean, among, ground, serve, growth., try, walk, fund, walk., purpose, lot, beyond, question, record, yes., experts, discuss, ongoing, developments, education.]",REAL
R013,New Report on Technology Breakthrough,"[ask, run, somebody, sound, everyone, less, next., seven, set, military, hair., cup, professional, loss, computer., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F195,Flat Earth Confirmed by Sources,"[understand, purpose, third, worker., —, shocking, claims, flat, earth, surface, internet.]",FAKE
R101,New Report on Research,"[get, teach, bank, pressure, tax., art, say, blue, degree, because., experts, discuss, ongoing, developments, research.]",REAL
R055,New Report on Research,"[eye, consider, accept, team., form, firm, garden, page, take., experts, discuss, ongoing, developments, research.]",REAL
F190,Secret Cure Confirmed by Sources,"[result, many, debate, blood, establish, check, adult., together, bill, support, turn., sit, allow, body, sit, sometimes, special., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R004,New Report on Education,"[grow, get, tonight, yet., right, fast, throw, create., experts, discuss, ongoing, developments, education.]",REAL
F080,Celebrity Scandal Confirmed by Sources,"[movement, happen, yeah., watch, break, play, economic., bed, deal, everyone., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
F049,Hoax Confirmed by Sources,"[forward, already, seven, agree, make., bed, require, suddenly., ago, tv, decide, whole, improve, apply., —, shocking, claims, hoax, surface, internet.]",FAKE
F184,Secret Cure Confirmed by Sources,"[reason, determine, phone, condition, card, performance., notice, central, difference, sense., dream, others, never, simply., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F030,Secret Cure Confirmed by Sources,"[high, red, source, six, throw., near, smile, here., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R213,New Report on Budget Report,"[everybody, paper, ready, environment., enjoy, five, control, provide, last, middle., experts, discuss, ongoing, developments, budget, report.]",REAL
F128,Immortal Jellyfish Confirmed by Sources,"[interview, well, man, per, detail, human, industry, sort., part, long, card, practice, stuff, nothing., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R231,New Report on Policy,"[congress, available, south, science, meet, lot., agency, support, measure, speak, authority, first., season, pick, cause, business, challenge., experts, discuss, ongoing, developments, policy.]",REAL
R061,New Report on Technology Breakthrough,"[film, ok, car, late, seven, marriage., around, throughout, young, pm, technology., stuff, son, world, yeah, able., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R137,New Report on Education,"[institution, service, message, thousand, news., practice, travel., experts, discuss, ongoing, developments, education.]",REAL
R185,New Report on Technology Breakthrough,"[tv, fly, upon, study, product., painting, special, manager, probably., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R204,New Report on Technology Breakthrough,"[second, activity, continue, hard, quality, financial., class, democratic, determine, city., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F217,Immortal Jellyfish Confirmed by Sources,"[support, although, site., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F176,Miracle Drug Confirmed by Sources,"[pressure, site, current, matter, time, chair., allow, fine, one, big., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
R245,New Report on Technology Breakthrough,"[option, happen, mission, soldier, ten., reflect, later., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R104,New Report on Election,"[camera, anyone, government, either, guess., commercial, political, prepare, reduce, chance, ability, fill., deal, run, clear, around., experts, discuss, ongoing, developments, election.]",REAL
F156,Flat Earth Confirmed by Sources,"[teach, evidence, discuss, candidate, pass., usually, star, moment., —, shocking, claims, flat, earth, surface, internet.]",FAKE
R194,New Report on Election,"[next, exactly, machine, practice, almost, skill, ball, join., goal, baby, watch, thing, million., real, need, education, kitchen, page, bad, president., experts, discuss, ongoing, developments, election.]",REAL
R161,New Report on Technology Breakthrough,"[teach, tend, foot, general, personal., teach, report., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F113,Immortal Jellyfish Confirmed by Sources,"[consider, employee, attention, number., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F150,Hoax Confirmed by Sources,"[race, none, stop, operation, environment, inside, result., two, information, day, system., really, card, determine, turn, face, father, mind., —, shocking, claims, hoax, surface, internet.]",FAKE
F047,Miracle Drug Confirmed by Sources,"[product, management, recently, assume, development, mission, remember., tv, rock, explain, bed, decide, buy., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
F008,Hoax Confirmed by Sources,"[easy, ask, around, seem, live., shake, station, five., —, shocking, claims, hoax, surface, internet.]",FAKE
F229,Aliens Confirmed by Sources,"[story, beat, security, theory., remain, rest, defense, tough, week., process, quality, step, decade, majority, decide, training., —, shocking, claims, aliens, surface, internet.]",FAKE
R001,New Report on Research,"[goal, right, military, stop, experience, green., instead, machine, work, every, executive, discussion., government, full, choose, gun, board., experts, discuss, ongoing, developments, research.]",REAL
R241,New Report on Public Health,"[evidence, war, research, program, husband., experts, discuss, ongoing, developments, public, health.]",REAL
R198,New Report on Climate Change,"[president, kid, drug, city, impact, power, thousand, now., meeting, section, point, particularly, main, road., agency, pretty, study, market, write, business, kitchen., experts, discuss, ongoing, developments, climate, change.]",REAL
R229,New Report on Research,"[include, collection, property, feel, somebody., expert, third, fund, trip, report, book., experts, discuss, ongoing, developments, research.]",REAL
R205,New Report on Public Health,"[huge, black, research, interview., energy, yeah, reflect., experts, discuss, ongoing, developments, public, health.]",REAL
F123,Celebrity Scandal Confirmed by Sources,"[enjoy, prove, try, question., thus, alone, stop, rest, break, toward, program., case, call, financial, visit., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
F043,Celebrity Scandal Confirmed by Sources,"[system, though, close, value., politics, call, moment, civil, possible, past, ok., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
F097,Celebrity Scandal Confirmed by Sources,"[turn, act, control, food, discussion., single, particular, check, behind., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
R014,New Report on Research,"[never, according, beautiful., experts, discuss, ongoing, developments, research.]",REAL
F005,Flat Earth Confirmed by Sources,"[analysis, compare, street, try, compare, company., thus, performance, possible, glass, kitchen, staff, base., —, shocking, claims, flat, earth, surface, internet.]",FAKE
R234,New Report on Research,"[point, agent, part, whose, product., institution, see, probably, capital, impact., experts, discuss, ongoing, developments, research.]",REAL
F143,Aliens Confirmed by Sources,"[south, another, base, dark., soldier, issue, example., —, shocking, claims, aliens, surface, internet.]",FAKE
R073,New Report on Economic Growth,"[compare, federal, single., ahead, top, rise, life., interest, worry, friend, him., experts, discuss, ongoing, developments, economic, growth.]",REAL
R239,New Report on Education,"[necessary, goal, change, agency, popular., experts, discuss, ongoing, developments, education.]",REAL
F181,Aliens Confirmed by Sources,"[house, drive, whatever, issue, sell, stay., performance, kid, may, film, send, safe, listen., image, audience, war, reason., —, shocking, claims, aliens, surface, internet.]",FAKE
R138,New Report on Election,"[base, vote, agency, four, assume, hear, do., officer, start, first, author, better, pattern, support, end., experts, discuss, ongoing, developments, election.]",REAL
R172,New Report on Economic Growth,"[century, learn, three, apply, somebody, than., child, person, my., concern, find, while., experts, discuss, ongoing, developments, economic, growth.]",REAL
R143,New Report on Policy,"[enjoy, cell, explain., alone, loss, trip., experts, discuss, ongoing, developments, policy.]",REAL
F166,Mind Control Confirmed by Sources,"[thus, military, group., prepare, wall, road, hear, pick, role, fear., —, shocking, claims, mind, control, surface, internet.]",FAKE
R003,New Report on Budget Report,"[offer, president, research, professor, generation, product., maybe, tax, play, positive, class., everything, hear, child, rock, send, record, letter., experts, discuss, ongoing, developments, budget, report.]",REAL
R167,New Report on Climate Change,"[protect, language., effect, point, difficult, rich, second, western, various., experts, discuss, ongoing, developments, climate, change.]",REAL
R183,New Report on Climate Change,"[middle, performance, group, every, author., quickly, large, career, enjoy, system, class., idea, security, reduce, soldier, run, senior, teach., thousand, small, president, really, little, growth., experts, discuss, ongoing, developments, climate, change.]",REAL
R238,New Report on Technology Breakthrough,"[loss, toward, race., ten, school, task, sea, recent., edge, lead, thing, citizen, real, follow., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R041,New Report on Election,"[without, peace, region., since, today, since, huge, fear, mention., experts, discuss, ongoing, developments, election.]",REAL
F237,Government Cover-Up Confirmed by Sources,"[kitchen, certainly, whole, police, artist, change., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
R086,New Report on Research,"[fight, yard, start, painting., attention, party, control, thousand., role, front., experts, discuss, ongoing, developments, research.]",REAL
R240,New Report on Policy,"[wall, assume, realize, commercial, key, newspaper., foot, open, amount., experts, discuss, ongoing, developments, policy.]",REAL
R133,New Report on Public Health,"[church, project, generation, director, make, sometimes, man, join., experts, discuss, ongoing, developments, public, health.]",REAL
F044,Hoax Confirmed by Sources,"[fall, paper, find, see, crime., behind, position, nothing, firm, film, back, north, treat., situation, involve, card., —, shocking, claims, hoax, surface, internet.]",FAKE
F125,Government Cover-Up Confirmed by Sources,"[student, key, notice, girl, mind., choice, leader, enter., difficult, several, party, term., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
F165,Secret Cure Confirmed by Sources,"[else, support, happen, successful., challenge, week, theory, might, crime, respond, usually., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F137,Flat Earth Confirmed by Sources,"[cold, throughout, include, mean, sit, network., radio, management, must, nature, pass., receive, turn, close, likely., —, shocking, claims, flat, earth, surface, internet.]",FAKE
R088,New Report on Research,"[note, government, story, produce, evidence., experts, discuss, ongoing, developments, research.]",REAL
R169,New Report on Technology Breakthrough,"[open, two, democrat, quality, book, majority, prepare, board., choice, structure, either, condition, character, really, probably., meeting, energy, best, charge., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R193,New Report on Technology Breakthrough,"[career, large, leave, practice, road, certain., even, option, hold, stand., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F247,Mind Control Confirmed by Sources,"[general, method., group, coach, economic, candidate, summer, season., region, radio, miss., —, shocking, claims, mind, control, surface, internet.]",FAKE
R179,New Report on Technology Breakthrough,"[spend, hard, trade., claim, apply, risk, choice., mission, pass, president, sense, anyone, fast, cover, spend., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F138,Immortal Jellyfish Confirmed by Sources,"[staff, alone, environmental, green, treatment, maybe., education, else, how., step, outside, direction., along, save, network, source, station, enter., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R017,New Report on Policy,"[discover, leader, country, together, cut., final, effort, arm., experts, discuss, ongoing, developments, policy.]",REAL
F090,Mind Control Confirmed by Sources,"[western, image, stage, power, share., close, discover, another, history, girl, age, hospital., science, challenge, opportunity, information, event, class, way., —, shocking, claims, mind, control, surface, internet.]",FAKE
F222,Mind Control Confirmed by Sources,"[rock, simple., point, figure, four, hold, current, late., —, shocking, claims, mind, control, surface, internet.]",FAKE
R114,New Report on Climate Change,"[size, short, wide, buy, owner, animal, individual., phone, course, bed, effort, without, the., recognize, later, citizen, scientist., experts, discuss, ongoing, developments, climate, change.]",REAL
F235,Celebrity Scandal Confirmed by Sources,"[law, suddenly, still, item, charge, model., memory, professor, walk, enough, animal, task, leg., better, expert, wall, popular., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
F185,Hoax Confirmed by Sources,"[physical, rich, design, international, easy, drug, professional., prove, young, conference, discussion, hold, scene, clearly., —, shocking, claims, hoax, surface, internet.]",FAKE
F221,Flat Earth Confirmed by Sources,"[reach, work, summer, feel, quite., sister, figure, grow., box, resource, first, exactly, meeting, goal, effect., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F054,Secret Cure Confirmed by Sources,"[exactly, high, according., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R000,New Report on Public Health,"[economic, six, friend, stuff, cut., ability, provide, night, gun, turn, beat., experts, discuss, ongoing, developments, public, health.]",REAL
R178,New Report on Budget Report,"[tree, agreement, matter, enter., turn, fill, shake, include., experts, discuss, ongoing, developments, budget, report.]",REAL
F006,Hoax Confirmed by Sources,"[natural, rest, small., imagine, good, building, almost, test, set., role, health, step, power, wish, car., —, shocking, claims, hoax, surface, internet.]",FAKE
F174,Secret Cure Confirmed by Sources,"[cultural, contain, physical., expect, effect, suggest, per, art., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R009,New Report on Election,"[worry, customer, born, marriage, expect, during., rate, key, despite., word, activity, yet, involve, wear, election, visit., experts, discuss, ongoing, developments, election.]",REAL
R122,New Report on Economic Growth,"[price, hard, television, peace, its., experts, discuss, ongoing, developments, economic, growth.]",REAL
F189,Immortal Jellyfish Confirmed by Sources,"[help, picture, rise, threat, conference, glass, artist., several, represent, thing, physical, choice., color, even, television, civil., certain, television, number, theory., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
R146,New Report on Technology Breakthrough,"[relationship, ago, street, charge., eye, arm, population, ahead, throughout, argue., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
R022,New Report on Climate Change,"[field, long, class, admit, concern., experts, discuss, ongoing, developments, climate, change.]",REAL
F177,Aliens Confirmed by Sources,"[attention, bed, involve, take, available., official, cell, southern, despite, name., return, feel, pm, bank, hear., —, shocking, claims, aliens, surface, internet.]",FAKE
F021,Secret Cure Confirmed by Sources,"[difference, arm, least, food., high, gas, almost, participant, wind, power., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R039,New Report on Economic Growth,"[station, civil, talk, offer, break., night, party, simply., far, oil, detail, technology, at., experts, discuss, ongoing, developments, economic, growth.]",REAL
F061,Miracle Drug Confirmed by Sources,"[soldier, early, table, easy., research, artist, environment, even., —, shocking, claims, miracle, drug, surface, internet.]",FAKE
R057,New Report on Technology Breakthrough,"[scientist, sea, policy., idea, debate., experts, discuss, ongoing, developments, technology, breakthrough.]",REAL
F154,Immortal Jellyfish Confirmed by Sources,"[bit, performance, fear, force, box, seek., true, color, billion, attorney, most., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F052,Mind Control Confirmed by Sources,"[focus, pass, man, note, level, early, window., two, cup, health, significant., rock, international, often., —, shocking, claims, mind, control, surface, internet.]",FAKE
F124,Flat Earth Confirmed by Sources,"[choice, moment, case, account, whether, risk., line, notice, us, car, purpose, analysis, lawyer., future, member, worker, window, direction, decide., —, shocking, claims, flat, earth, surface, internet.]",FAKE
R071,New Report on Budget Report,"[lay, scene, color, bit, american, push., drug, live, whole, list, tough, explain., experts, discuss, ongoing, developments, budget, report.]",REAL
R152,New Report on Budget Report,"[form, foreign, box, policy, lawyer, learn., create, perhaps, surface, court, national, standard, final., someone, huge, expect., experts, discuss, ongoing, developments, budget, report.]",REAL
F038,Mind Control Confirmed by Sources,"[easy, degree, start, will., service, agency, feel, since, growth., —, shocking, claims, mind, control, surface, internet.]",FAKE
F101,Immortal Jellyfish Confirmed by Sources,"[purpose, line, laugh, debate., chance, number, help., whether, food, economy, list, film., —, shocking, claims, immortal, jellyfish, surface, internet.]",FAKE
F203,Celebrity Scandal Confirmed by Sources,"[deep, yes, glass, well, power, way, all., soon, campaign, school, american, report, again., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
F192,Government Cover-Up Confirmed by Sources,"[green, major, heart, fight, third, whatever., inside, certainly, mission, really, risk, never., —, shocking, claims, government, cover-up, surface, internet.]",FAKE
R189,New Report on Climate Change,"[treatment, rest, concern, place, step, poor, describe., employee, sit, kid, prepare, easy, heavy, chance., experts, discuss, ongoing, developments, climate, change.]",REAL
R098,New Report on Election,"[wall, summer, learn., contain, race, specific, play, for., experts, discuss, ongoing, developments, election.]",REAL
R149,New Report on Economic Growth,"[different, suffer, either, road, alone, soon, water., country, experience, six, pressure, send, become., collection, name, political, ten, soon., experts, discuss, ongoing, developments, economic, growth.]",REAL
R046,New Report on Education,"[ready, politics, defense, man, newspaper, college., heavy, activity, network, investment, assume, treatment., also, wish, sea., experts, discuss, ongoing, developments, education.]",REAL
F055,Hoax Confirmed by Sources,"[campaign, effect, much, standard, type, involve, image., tv, toward, explain, measure., —, shocking, claims, hoax, surface, internet.]",FAKE
F159,Flat Earth Confirmed by Sources,"[become, leader, kind, fire, less, various., drive, guess, morning, treat., —, shocking, claims, flat, earth, surface, internet.]",FAKE
F083,Secret Cure Confirmed by Sources,"[purpose, wall, lot, involve, worry, husband, on., research, suggest, research, animal., suddenly, every, far, go, activity., —, shocking, claims, secret, cure, surface, internet.]",FAKE
R109,New Report on Education,"[information, result, vote, myself., story, remember, stop, evidence., experts, discuss, ongoing, developments, education.]",REAL
R102,New Report on Climate Change,"[learn, concern, drive, must., charge, everything, every, executive, well, yes., experts, discuss, ongoing, developments, climate, change.]",REAL
R060,New Report on Election,"[perform, writer, friend, eat, prove, later, health., assume, smile, evening., experts, discuss, ongoing, developments, election.]",REAL
F085,Secret Cure Confirmed by Sources,"[dark, good, whose, fish., pull, according, mission, reach, night., seat, present, movement, less, finish, increase., —, shocking, claims, secret, cure, surface, internet.]",FAKE
F188,Hoax Confirmed by Sources,"[possible, thousand, present., boy, among, parent, program., —, shocking, claims, hoax, surface, internet.]",FAKE
F131,Hoax Confirmed by Sources,"[face, security, back, general, computer, majority., production, southern, reach, believe, pressure, parent., discussion, join, top, experience, method, large, stay., magazine, stock, range, easy, western., —, shocking, claims, hoax, surface, internet.]",FAKE
R202,New Report on Public Health,"[mean, develop, operation, director., state, entire, without, send., tax, morning, popular, manager., experts, discuss, ongoing, developments, public, health.]",REAL
F111,Celebrity Scandal Confirmed by Sources,"[must, figure, friend, avoid, meet., —, shocking, claims, celebrity, scandal, surface, internet.]",FAKE
R151,New Report on Policy,"[suffer, seat, couple, free, mission, score, she., experts, discuss, ongoing, developments, policy.]",REAL
